IDENTIFIER: Reference ID,FORMULA,PROPERTY: Microstructure,PROPERTY: Processing method,PROPERTY: BCC/FCC/other,PROPERTY: grain size ($\mu$m),PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: Calculated Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Exp. Young modulus (GPa),PROPERTY: Calculated Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: doi,REFERENCE: year,REFERENCE: title,sample_weight
137,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,FCC,,,8.2,,T,-73.0,488.0,790.0,72.0,,194.0,226.0,,,,10.1007/s40843-018-9373-y,2018,Excellent ductility and serration feature of metastable CoCrFeNi high-entropy alloy at extremely low temperatures,0.9271669819057456
137,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,FCC,,,8.2,,T,-196.0,590.0,1070.0,78.0,,204.0,226.0,,,,10.1007/s40843-018-9373-y,2018,Excellent ductility and serration feature of metastable CoCrFeNi high-entropy alloy at extremely low temperatures,0.8736315950397806
137,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,FCC,,,8.2,,T,-223.0,,1152.0,68.6,,,226.0,,,,10.1007/s40843-018-9373-y,2018,Excellent ductility and serration feature of metastable CoCrFeNi high-entropy alloy at extremely low temperatures,0.9288348339649805
137,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,FCC,,,8.2,,T,-253.0,,1240.0,62.0,,,226.0,,,,10.1007/s40843-018-9373-y,2018,Excellent ductility and serration feature of metastable CoCrFeNi high-entropy alloy at extremely low temperatures,0.8543048619758968
137,Co1 Cr1 Fe1 Ni1,FCC,WROUGHT,FCC,,,8.2,,T,-268.8,680.0,1251.0,61.6,,221.0,226.0,,,,10.1007/s40843-018-9373-y,2018,Excellent ductility and serration feature of metastable CoCrFeNi high-entropy alloy at extremely low temperatures,0.8427833644462832
138,Al0.3 Co1 Cr1 Fe1 Ni1,FCC,CAST,FCC,,,7.6,117.0,,,,,,,,210.0,,,,10.1016/j.matdes.2019.107698,2019,"Microstructural evolution, electrochemical and corrosion properties of Al CoCrFeNiTihigh entropy alloys",0.9119926371354392
138,Al0.9 Co1 Cr1 Fe1 Ni1 Ti0.5,BCC+B2+Sec.,CAST,other,,,6.5,623.0,,,,,,,,,,,,10.1016/j.matdes.2019.107698,2019,"Microstructural evolution, electrochemical and corrosion properties of Al CoCrFeNiTihigh entropy alloys",0.9035162950259938
139,Co1 Cr1 Fe1 Mn1 Ni1,FCC,CAST,FCC,,,8.0,,C,25.0,216.0,,,,,220.0,,,,10.1016/j.jmst.2018.10.009,2019,Strengthening FCC-CoCrFeMnNi high entropy alloys by Mo addition,0.9928998536511427
139,Co1 Cr1 Fe1 Mn1 Mo0.042 Ni1,FCC,CAST,FCC,,,8.1,,C,25.0,225.0,,,,,221.0,,,,10.1016/j.jmst.2018.10.009,2019,Strengthening FCC-CoCrFeMnNi high entropy alloys by Mo addition,0.9153625002078655
141,Al0.3 Co1 Cr1 Fe1 Ni1,FCC+BCC+B2+Sec.,WROUGHT,other,,,7.6,,T,25.0,161.0,1650.0,7.0,,,,,,,10.1016/j.scriptamat.2018.10.023,2019,Tensile yield strength of a single bulk Al0.3CoCrFeNi high entropy alloy can be tuned from 160 MPa to 1800 MPa,0.8483101147870441
141,Al0.3 Co1 Cr1 Fe1 Ni1,FCC+BCC+B2+Sec.,WROUGHT,other,,,7.6,,T,25.0,187.0,1850.0,5.0,,,,,,,10.1016/j.scriptamat.2018.10.023,2019,Tensile yield strength of a single bulk Al0.3CoCrFeNi high entropy alloy can be tuned from 160 MPa to 1800 MPa,0.8501714565082199
143,Co1 Cr1 Fe1 Mn1 Ni1,FCC,WROUGHT,FCC,7.9,,8.0,,T,25.0,378.7,700.1,54.0,,,220.0,,,,10.1016/j.msea.2019.01.050,2019,Effects of carbon on the microstructures and mechanical properties of FeCoCrNiMn high entropy alloys,0.8582290883028302
144,Co1 Cr0.588 Fe0.176 Mo0.176 Ni1,FCC,WROUGHT,FCC,1.2,,8.6,,T,25.0,950.0,,36.0,,,231.0,,,,10.1016/j.ijplas.2018.10.005,2019,Strength and ductility of CrFeCoNiMo alloy with hierarchical microstructures,0.9399399766011749
146,Cr1 Cu1 Fe1 Mn1 Ni1,Other,CAST,other,,,8.1,,T,25.0,628.0,950.0,14.5,,,,,,,10.1016/j.matchemphys.2018.09.033,2019,Evaluation of the mechanical properties of the heat treated FeCrCuMnNi high entropy alloy,0.8446616163946901
146,Cr1 Cu1 Fe1 Mn1 Ni1,Other,ANNEAL,other,,,8.1,,T,25.0,545.0,690.0,5.0,,,,,,,10.1016/j.matchemphys.2018.09.033,2019,Evaluation of the mechanical properties of the heat treated FeCrCuMnNi high entropy alloy,0.9702865846244989
146,Cr1 Cu1 Fe1 Mn1 Ni1,Other,ANNEAL,other,,,8.1,,T,25.0,534.0,682.0,5.2,,,,,,,10.1016/j.matchemphys.2018.09.033,2019,Evaluation of the mechanical properties of the heat treated FeCrCuMnNi high entropy alloy,0.9835131536255223
146,Cr1 Cu1 Fe1 Mn1 Ni1,Other,ANNEAL,other,,,8.1,,T,25.0,525.0,680.0,4.3,,,,,,,10.1016/j.matchemphys.2018.09.033,2019,Evaluation of the mechanical properties of the heat treated FeCrCuMnNi high entropy alloy,0.9881704705965078
146,Cr1 Cu1 Fe1 Mn1 Ni1,Other,ANNEAL,other,,,8.1,,T,25.0,517.0,677.0,4.6,,,,,,,10.1016/j.matchemphys.2018.09.033,2019,Evaluation of the mechanical properties of the heat treated FeCrCuMnNi high entropy alloy,0.9786512044974892
146,Cr1 Cu1 Fe1 Mn1 Ni1,Other,ANNEAL,other,,,8.1,,T,25.0,502.0,671.0,4.9,,,,,,,10.1016/j.matchemphys.2018.09.033,2019,Evaluation of the mechanical properties of the heat treated FeCrCuMnNi high entropy alloy,0.967775452739029
147,Cr1 Mo1 Nb1 Ta1 V1 W1,BCC+Laves+Sec.,POWDER,other,1.24,,11.7,1010.0,C,25.0,3416.0,,,5.3,,,7946.0,,,10.1016/j.jallcom.2018.11.318,2019,A fine-grained NbMoTaWVCr refractory high-entropy alloy with ultra-high strength: Microstructural evolution and mechanical properties,0.8766512740420329
147,Cr1 Mo1 Nb1 Ta1 V1 W1,BCC+Laves+Sec.,POWDER,other,5.01,,11.7,991.3,C,25.0,3410.0,,,2.0,,,7946.0,,,10.1016/j.jallcom.2018.11.318,2019,A fine-grained NbMoTaWVCr refractory high-entropy alloy with ultra-high strength: Microstructural evolution and mechanical properties,0.9476672392972412
147,Cr1 Mo1 Nb1 Ta1 V1 W1,BCC+Laves+Sec.,POWDER,other,10.8,,11.7,988.3,C,25.0,3338.0,,,1.9,,,7946.0,,,10.1016/j.jallcom.2018.11.318,2019,A fine-grained NbMoTaWVCr refractory high-entropy alloy with ultra-high strength: Microstructural evolution and mechanical properties,0.9726275620777839
149,Al0.5 Co1 Cr1 Cu1 Fe1 Ni1,FCC,CAST,FCC,,,7.6,160.0,,,,,,,,189.0,,,,10.1016/j.vacuum.2018.12.009,2019,The effect of Al content on microstructures and comprehensive properties in AlxCoCrCuFeNi high entropy alloys,0.8527840295698973
149,Al1 Co1 Cr1 Cu1 Fe1 Ni1,FCC+BCC,CAST,other,,,7.1,458.0,,,,,,,,,,,,10.1016/j.vacuum.2018.12.009,2019,The effect of Al content on microstructures and comprehensive properties in AlxCoCrCuFeNi high entropy alloys,0.9254455580548421
149,Al1 Co0.667 Cr0.667 Cu0.667 Fe0.667 Ni0.667,FCC+BCC,CAST,other,,,6.6,498.0,,,,,,,,,,,,10.1016/j.vacuum.2018.12.009,2019,The effect of Al content on microstructures and comprehensive properties in AlxCoCrCuFeNi high entropy alloys,0.9690172734337453
149,Al1 Co0.5 Cr0.5 Cu0.5 Fe0.5 Ni0.5,FCC+BCC,CAST,other,,,6.3,560.0,,,,,,,,,,,,10.1016/j.vacuum.2018.12.009,2019,The effect of Al content on microstructures and comprehensive properties in AlxCoCrCuFeNi high entropy alloys,0.9807442949132152
150,Co1 Ni1 V1,,WROUGHT,other,18.7,,7.8,,T,25.0,602.0,1123.0,51.0,,,,,,,10.1002/adma.201807142,2018,Ultrastrong Medium-Entropy Single-Phase Alloys Designed via Severe Lattice Distortion,0.9679611090646786
150,Co1 Ni1 V1,,WROUGHT,other,27.8,,7.8,,T,25.0,517.0,1049.0,55.0,,,,,,,10.1002/adma.201807142,2018,Ultrastrong Medium-Entropy Single-Phase Alloys Designed via Severe Lattice Distortion,0.8916010109842288
150,Co1 Ni1 V1,,WROUGHT,other,122.2,,7.8,,T,25.0,461.0,886.0,58.0,,,,,,,10.1002/adma.201807142,2018,Ultrastrong Medium-Entropy Single-Phase Alloys Designed via Severe Lattice Distortion,0.8336720401661866
154,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,WROUGHT,BCC,,,9.9,,,,,,,,,107.0,,,,10.1016/j.matchar.2018.07.015,2019,Body-centered cubic high-entropy alloys: From processing to underlying deformation mechanisms,1.0
156,Hf1 Nb1 Ti1 Zr1,BCC,WROUGHT,BCC,,,8.4,,,,,,,,69.7,89.0,,,,10.1016/j.intermet.2019.04.003,2019,Evaluating elastic properties of a body-centered cubic NbHfZrTi high-entropy alloy – A direct comparison between experiments and ab initio calculations,0.9993216934502779
163,Al1 Co0.395 Cr0.349 Fe0.326 Ni0.256,,,other,,,5.3,806.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.8533283983656947
163,Al1 Co0.255 Cr0.255 Cu0.106 Fe0.277 Ni0.234,,,other,,,5.1,811.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.8778998399774376
163,Al1 Co0.442 Cr0.442 Fe0.256 Ni0.186,,,other,,,5.3,855.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.8693361305330687
163,Al1 Co0.256 Cr0.795 Cu0.128 Fe0.205 Ni0.179,,,other,,,5.4,802.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.8703375081482324
163,Al1 Co0.277 Cr0.277 Cu0.106 Fe0.255 Ni0.213,,,other,,,5.1,799.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.9389460593819372
163,Al1 Co0.465 Cr0.512 Fe0.186 Ni0.163,,,other,,,5.3,857.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.9943923812815363
163,Al1 Co0.298 Cr0.404 Cu0.106 Fe0.213 Ni0.106,,,other,,,5.1,855.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.9606948310319494
163,Al1 Co0.465 Cr0.442 Fe0.209 Ni0.209,,,other,,,5.3,816.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.9701879563132401
163,Al1 Co0.304 Cr0.5 Cu0.109 Fe0.152 Ni0.109,,,other,,,5.1,811.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.9542065808776679
163,Al1 Co0.318 Cr0.5 Cu0.114 Fe0.205 Ni0.136,,,other,,,5.2,790.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.9097487280347147
163,Al1 Co0.442 Cr0.558 Fe0.186 Ni0.14,,,other,,,5.2,855.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.9918384696634962
163,Al1 Co0.419 Cr0.558 Fe0.233 Ni0.116,,,other,,,5.2,856.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.940063475976688
163,Al1 Co0.298 Cr0.426 Cu0.106 Fe0.191 Ni0.106,,,other,,,5.1,859.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.8360854795562949
163,Al1 Co0.558 Cr0.512 Fe0.116 Ni0.14,,,other,,,5.3,875.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.8894019528933665
163,Al1 Co0.581 Cr0.512 Fe0.116 Ni0.116,,,other,,,5.3,865.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,1.0
163,Al1 Co0.558 Cr0.535 Fe0.116 Ni0.116,,,other,,,5.3,868.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,1.0
163,Al1 Co0.535 Cr0.488 Fe0.186 Ni0.116,,,other,,,5.3,863.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.9668414055087641
163,Al1 Co0.255 Cr0.426 Cu0.106 Fe0.234 Ni0.106,,,other,,,5.0,843.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.8890834354284373
163,Al1 Co0.349 Cr0.395 Cu0.116 Fe0.326 Ni0.14,,,other,,,5.3,794.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.9526373534819993
163,Al1 Co0.238 Cr0.714 Cu0.119 Fe0.167 Ni0.143,,,other,,,5.2,783.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.8566514881611649
163,Al1 Co0.234 Cr0.468 Cu0.106 Fe0.213 Ni0.106,,,other,,,5.0,797.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.8377783499795268
163,Al0.853 Co0.647 Cr1 Fe0.147 Ni0.294,,,other,,,6.0,699.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.949877628859702
163,Al1 Co0.149 Cr0.34 Cu0.191 Fe0.34 Ni0.106,,,other,,,5.1,749.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.8484125339619679
163,Al1 Co0.326 Cr0.488 Cu0.116 Fe0.279 Ni0.116,,,other,,,5.3,828.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.8389512431722964
163,Al1 Co0.419 Cr0.465 Fe0.279 Ni0.163,,,other,,,5.3,864.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.8725223947434217
163,Al1 Co0.362 Cr0.34 Cu0.106 Fe0.213 Ni0.106,,,other,,,5.1,841.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.9930854076144163
163,Al1 Co0.558 Cr0.535 Fe0.116 Ni0.116,,,other,,,5.3,868.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,1.0
163,Al1 Co0.581 Cr0.512 Fe0.116 Ni0.116,,,other,,,5.3,865.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,1.0
163,Al1 Co0.457 Cr0.391 Cu0.109 Fe0.109 Ni0.109,,,other,,,5.2,840.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.9108931725931978
163,Al1 Co0.512 Cr0.512 Fe0.186 Ni0.116,,,other,,,5.3,882.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.9078476976527214
163,Al1 Co0.512 Cr0.535 Fe0.163 Ni0.116,BCC+B2,,other,,,5.3,883.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.890534535403937
163,Al1 Co0.465 Cr0.488 Fe0.209 Ni0.163,,,other,,,5.3,828.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.8421630885434088
163,Al1 Co0.512 Cr0.581 Fe0.116 Ni0.116,,,other,,,5.2,848.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.9164654941123425
163,Al1 Co0.404 Cr0.404 Cu0.106 Fe0.106 Ni0.106,,,other,,,5.1,878.0,,,,,,,,,,,,10.1016/j.actamat.2019.03.010,2019,Machine learning assisted design of high entropy alloys with desired property,0.9130947590323515
165,Al0.4 Hf0.6 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,,9.08,9.1,,C,23.0,1841.0,,,,,107.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9453156966121565
165,Al1 Cr1 Mo1 Ti1,BCC,ANNEAL,BCC,,5.98,6.0,,C,23.0,1100.0,,,,,189.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.8370912185595107
165,Al1 Mo1 Nb1 Ti1,BCC,ANNEAL,BCC,,6.46,6.5,,C,23.0,1100.0,,,,,151.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9755122204648787
165,Hf1 Mo0.5 Nb1 Ti1 V0.5,BCC,CAST,BCC,,8.96,9.0,,C,23.0,1260.0,,,,,126.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9886995369592154
165,Hf1 Mo1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,,9.93,9.9,,C,23.0,1512.0,,,,,137.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9992641122143218
165,Hf1 Mo1 Nb1 Ti1 Zr1,BCC,CAST,BCC,,8.68,8.7,,C,23.0,1575.0,,,,,128.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9600280790200986
165,Hf1 Mo1 Ta1 Ti1 Zr1,BCC,CAST,BCC,,10.18,10.2,,C,23.0,1600.0,,,,,143.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9783381692287096
165,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,,9.89,9.9,,C,23.0,929.0,,,,,107.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.8699972753585741
165,Mo1 Nb1 Ta1 Ti1 V1 W1,BCC,CAST,BCC,,10.91,11.0,,C,23.0,1515.0,,,,,209.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9967150302431351
165,Mo1 Nb1 Ta1 Ti1 W1,BCC,CAST,BCC,,11.72,11.8,,C,23.0,1343.0,,,,,222.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.8922990393122622
165,Mo1 Nb1 Ta1 V1 W1,BCC,OTHER,BCC,,12.29,12.4,,C,23.0,1246.0,,,,,229.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.8378608176977435
165,Mo1 Nb1 Ta1 W1,BCC,OTHER,BCC,,13.6,13.7,,C,23.0,996.0,,,,,250.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.953338505177226
165,Mo1 Nb1 Ti1,BCC,OTHER,BCC,,7.67,7.7,,C,23.0,1100.0,,,,,177.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9947683705694649
165,Nb1 Ta0.3 Ti1 Zr1,BCC,OTHER,BCC,,7.81,7.4,,C,23.0,882.0,,,,,101.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.8330145223637755
165,Nb1 Ti1 Zr1,BCC,OTHER,BCC,,6.63,6.5,,C,23.0,975.0,,,,,94.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.8845670374818322
165,Al1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,B2+BCC,OTHER,other,,7.14,7.1,,C,23.0,2000.0,,,,,,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.939328523978584
165,Cr1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+BCC+Laves,OTHER,other,,7.98,8.0,,C,23.0,1595.0,,,,,,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9842713205819488
165,Hf1 Mo0.5 Nb1 Si0.3 Ti1 V0.5,BCC+Sec.,CAST,other,,8.46,8.5,,C,23.0,1617.0,,,,,,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9968670175624239
165,Hf1 Mo0.5 Nb1 Si0.5 Ti1 V0.5,BCC+Sec.,CAST,other,,8.16,8.2,,C,23.0,1787.0,,,,,,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9623569976743445
165,Hf1 Mo0.5 Nb1 Si0.7 Ti1 V0.5,BCC+Sec.,CAST,other,,7.89,7.9,,C,23.0,2134.0,,,,,,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9986609980327721
165,Mo1 Nb1 Ti1 V1 Zr1,BCC+Laves,OTHER,other,,7.27,7.1,,C,23.0,1706.0,,,,,,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9183714805652238
165,Nb1 Ta1 Ti1 V1 Zr1,BCC+BCC,OTHER,other,,8.43,8.5,,C,23.0,1395.0,,,,,,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.8520300948123952
165,Al0.4 Hf0.6 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,,9.08,9.1,,C,1000.0,298.0,,,,,107.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9716817255578054
165,Al1 Cr1 Mo1 Ti1,BCC,ANNEAL,BCC,,5.98,6.0,,C,1000.0,375.0,,,,,189.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9036611585653713
165,Al1 Mo1 Nb1 Ti1,BCC,ANNEAL,BCC,,6.46,6.5,,C,1000.0,540.0,,,,,151.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9208705027328326
165,Hf1 Mo0.5 Nb1 Ti1 V0.5,BCC,CAST,BCC,,8.96,9.0,,C,1000.0,368.0,,,,,126.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,1.0
165,Hf1 Mo1 Nb1 Ta1 Ti1 Zr1,BCC,CAST,BCC,,9.93,9.9,,C,1000.0,814.0,,,,,137.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9993461187592798
165,Hf1 Mo1 Nb1 Ti1 Zr1,BCC,CAST,BCC,,8.68,8.7,,C,1000.0,635.0,,,,,128.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9213437375688995
165,Hf1 Mo1 Ta1 Ti1 Zr1,BCC,CAST,BCC,,10.18,10.2,,C,1000.0,855.0,,,,,143.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9974856390277852
165,Hf1 Nb1 Ta1 Ti1 Zr1,BCC,OTHER,BCC,,9.89,9.9,,C,1000.0,295.0,,,,,107.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9977845587532738
165,Mo1 Nb1 Ta1 Ti1 V1 W1,BCC,CAST,BCC,,10.91,11.0,,C,1000.0,753.0,,,,,209.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9996868878212614
165,Mo1 Nb1 Ta1 Ti1 W1,BCC,CAST,BCC,,11.72,11.8,,C,1000.0,620.0,,,,,222.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9221457055354857
165,Mo1 Nb1 Ta1 V1 W1,BCC,OTHER,BCC,,12.29,12.4,,C,1000.0,842.0,,,,,229.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9702861412977141
165,Mo1 Nb1 Ta1 W1,BCC,OTHER,BCC,,13.6,13.7,,C,1000.0,548.0,,,,,250.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9976350764993259
165,Mo1 Nb1 Ti1,BCC,OTHER,BCC,,7.67,7.7,,C,1000.0,504.0,,,,,177.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9873651137914827
165,Nb1 Ta0.3 Ti1 Zr1,BCC,OTHER,BCC,,7.81,7.4,,C,1000.0,274.0,,,,,101.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9499781487051617
165,Nb1 Ti1 Zr1,BCC,OTHER,BCC,,6.63,6.5,,C,1000.0,141.0,,,,,94.0,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9690959911753368
165,Al1 Cr1 Mo1 Nb1 Ti1,BCC+Laves,ANNEAL,other,,6.56,6.6,,C,1000.0,550.0,,,,,,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9374925281780182
165,Al0.24 Nb1 Ti1 V1 Zr1,BCC+Laves,OTHER,other,,6.34,6.3,,C,1000.0,82.0,,,,,,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.843692465472136
165,Al1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,B2+BCC,OTHER,other,,7.14,7.1,,C,1000.0,745.0,,,,,,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9453638972799124
165,Cr1 Mo0.5 Nb1 Ta0.5 Ti1 Zr1,BCC+BCC+Laves,OTHER,other,,7.98,8.0,,C,1000.0,546.0,,,,,,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9689449100348204
165,Hf1 Mo0.5 Nb1 Si0.3 Ti1 V0.5,BCC+Sec.,CAST,other,,8.46,8.5,,C,1000.0,398.0,,,,,,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,1.0
165,Hf1 Mo0.5 Nb1 Si0.5 Ti1 V0.5,BCC+Sec.,CAST,other,,8.16,8.2,,C,1000.0,614.0,,,,,,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9909438882879056
165,Hf1 Mo0.5 Nb1 Si0.7 Ti1 V0.5,BCC+Sec.,CAST,other,,7.89,7.9,,C,1000.0,673.0,,,,,,,,,10.1016/j.actamat.2019.06.032,2019,High temperature strength of refractory complex concentrated alloys,0.9925474920285631
